week_start_date,product_id,store_id,region,units_sold,revenue,promotion_flag,promotion_type,discount_pct
2026-03-30,PROD004,STORE018,South,208,517.92,0,None,0.0
2026-03-30,PROD005,STORE018,South,82,368.18,0,None,0.0
2026-03-30,PROD006,STORE018,South,113,450.87,0,None,0.0
2026-03-30,PROD007,STORE018,South,277,414.12,1,BOGO,50.0
2026-03-30,PROD008,STORE018,South,68,339.32,0,None,0.0
2026-03-30,PROD009,STORE018,South,459,454.41,0,None,0.0
2026-03-30,PROD010,STORE018,South,231,413.49,0,None,0.0
2026-03-30,PROD011,STORE018,South,149,341.21,0,None,0.0
2026-03-30,PROD012,STORE018,South,293,377.97,0,None,0.0
2026-03-30,PROD013,STORE018,South,146,436.54,0,None,0.0
2026-03-30,PROD014,STORE018,South,124,370.76,0,None,0.0
2026-03-30,PROD015,STORE018,South,169,471.85,1,Discount,20.0
2026-03-30,PROD016,STORE018,South,139,526.81,0,None,0.0
2026-03-30,PROD017,STORE018,South,153,380.97,0,None,0.0
2026-03-30,PROD018,STORE018,South,280,306.6,1,BOGO,50.0
2026-03-30,PROD019,STORE018,South,204,385.56,0,None,0.0
2026-03-30,PROD020,STORE018,South,99,325.71,0,None,0.0
2026-03-30,PROD001,STORE019,East,25,49.75,0,None,0.0
2026-03-30,PROD002,STORE019,East,46,77.81,1,Discount,15.0
2026-03-30,PROD003,STORE019,East,33,49.17,0,None,0.0
2026-03-30,PROD004,STORE019,East,23,28.64,1,BOGO,50.0
2026-03-30,PROD005,STORE019,East,11,49.39,0,None,0.0
2026-03-30,PROD006,STORE019,East,17,67.83,0,None,0.0
2026-03-30,PROD007,STORE019,East,18,53.82,0,None,0.0
2026-03-30,PROD008,STORE019,East,14,69.86,0,None,0.0
2026-03-30,PROD009,STORE019,East,72,71.28,0,None,0.0
2026-03-30,PROD010,STORE019,East,24,42.96,0,None,0.0
2026-03-30,PROD011,STORE019,East,32,73.28,0,None,0.0
2026-03-30,PROD012,STORE019,East,43,55.47,0,None,0.0
2026-03-30,PROD013,STORE019,East,17,50.83,0,None,0.0
2026-03-30,PROD014,STORE019,East,23,68.77,0,None,0.0
2026-03-30,PROD015,STORE019,East,14,48.86,0,None,0.0
2026-03-30,PROD016,STORE019,East,14,53.06,0,None,0.0
2026-03-30,PROD017,STORE019,East,25,62.25,0,None,0.0
2026-03-30,PROD018,STORE019,East,32,70.08,0,None,0.0
2026-03-30,PROD019,STORE019,East,33,62.37,0,None,0.0
2026-03-30,PROD020,STORE019,East,19,62.51,0,None,0.0
2026-03-30,PROD001,STORE020,South,30,59.7,0,None,0.0
2026-03-30,PROD002,STORE020,South,30,59.7,0,None,0.0
2026-03-30,PROD003,STORE020,South,62,46.19,1,BOGO,50.0
2026-03-30,PROD004,STORE020,South,21,52.29,0,None,0.0
2026-03-30,PROD005,STORE020,South,12,53.88,0,None,0.0
2026-03-30,PROD006,STORE020,South,14,55.86,0,None,0.0
2026-03-30,PROD007,STORE020,South,20,29.9,1,BOGO,50.0
2026-03-30,PROD008,STORE020,South,14,69.86,0,None,0.0
2026-03-30,PROD009,STORE020,South,69,68.31,0,None,0.0
2026-03-30,PROD010,STORE020,South,35,62.65,0,None,0.0
2026-03-30,PROD011,STORE020,South,51,87.59,1,Discount,25.0
2026-03-30,PROD012,STORE020,South,56,72.24,0,None,0.0
2026-03-30,PROD013,STORE020,South,20,59.8,0,None,0.0
2026-03-30,PROD014,STORE020,South,21,62.79,0,None,0.0
2026-03-30,PROD015,STORE020,South,15,52.35,0,None,0.0
2026-03-30,PROD016,STORE020,South,17,64.43,0,None,0.0
2026-03-30,PROD017,STORE020,South,19,47.31,0,None,0.0
2026-03-30,PROD018,STORE020,South,26,56.94,0,None,0.0
2026-03-30,PROD019,STORE020,South,37,69.93,0,None,0.0
2026-03-30,PROD020,STORE020,South,13,42.77,0,None,0.0
2026-03-30,PROD001,STORE021,South,63,125.37,0,None,0.0
2026-03-30,PROD002,STORE021,South,73,145.27,0,None,0.0
2026-03-30,PROD003,STORE021,South,97,144.53,0,None,0.0
2026-03-30,PROD004,STORE021,South,59,146.91,0,None,0.0
2026-03-30,PROD005,STORE021,South,36,161.64,0,None,0.0
2026-03-30,PROD006,STORE021,South,31,123.69,0,None,0.0
2026-03-30,PROD007,STORE021,South,50,149.5,0,None,0.0
2026-03-30,PROD008,STORE021,South,28,139.72,0,None,0.0
2026-03-30,PROD009,STORE021,South,147,145.53,0,None,0.0
2026-03-30,PROD010,STORE021,South,81,144.99,0,None,0.0
2026-03-30,PROD011,STORE021,South,66,151.14,0,None,0.0
2026-03-30,PROD012,STORE021,South,85,109.65,0,None,0.0
2026-03-30,PROD013,STORE021,South,50,149.5,0,None,0.0
2026-03-30,PROD014,STORE021,South,43,128.57,0,None,0.0
2026-03-30,PROD015,STORE021,South,44,153.56,1,Display Space,0.0
2026-03-30,PROD016,STORE021,South,47,178.13,0,None,0.0
2026-03-30,PROD017,STORE021,South,48,119.52,0,None,0.0
2026-03-30,PROD018,STORE021,South,48,105.12,0,None,0.0
2026-03-30,PROD019,STORE021,South,74,139.86,0,None,0.0
2026-03-30,PROD020,STORE021,South,46,151.34,0,None,0.0
2026-03-30,PROD001,STORE022,South,115,228.85,0,None,0.0
2026-03-30,PROD002,STORE022,South,101,200.99,0,None,0.0
2026-03-30,PROD003,STORE022,South,250,279.38,1,Discount,25.0
2026-03-30,PROD004,STORE022,South,74,184.26,0,None,0.0
2026-03-30,PROD005,STORE022,South,66,296.34,0,None,0.0
2026-03-30,PROD006,STORE022,South,84,268.13,1,Discount,20.0
2026-03-30,PROD007,STORE022,South,70,209.3,0,None,0.0
2026-03-30,PROD008,STORE022,South,49,244.51,0,None,0.0
2026-03-30,PROD009,STORE022,South,264,261.36,0,None,0.0
2026-03-30,PROD010,STORE022,South,171,306.09,0,None,0.0
2026-03-30,PROD011,STORE022,South,106,242.74,0,None,0.0
2026-03-30,PROD012,STORE022,South,186,239.94,0,None,0.0
2026-03-30,PROD013,STORE022,South,73,218.27,0,None,0.0
2026-03-30,PROD014,STORE022,South,71,212.29,0,None,0.0
2026-03-30,PROD015,STORE022,South,69,240.81,0,None,0.0
2026-03-30,PROD016,STORE022,South,78,295.62,0,None,0.0
2026-03-30,PROD017,STORE022,South,96,239.04,0,None,0.0
2026-03-30,PROD018,STORE022,South,126,275.94,0,None,0.0
2026-03-30,PROD019,STORE022,South,111,209.79,0,None,0.0
2026-03-30,PROD020,STORE022,South,85,279.65,0,None,0.0
2026-03-30,PROD001,STORE023,South,166,330.34,0,None,0.0
2026-03-30,PROD002,STORE023,South,288,515.81,1,Discount,10.0
2026-03-30,PROD003,STORE023,South,308,458.92,0,None,0.0
2026-03-30,PROD004,STORE023,South,289,359.81,1,BOGO,50.0
2026-03-30,PROD005,STORE023,South,104,466.96,0,None,0.0
2026-03-30,PROD006,STORE023,South,104,414.96,0,None,0.0
2026-03-30,PROD007,STORE023,South,152,454.48,0,None,0.0
2026-03-30,PROD008,STORE023,South,96,479.04,0,None,0.0
2026-03-30,PROD009,STORE023,South,474,469.26,0,None,0.0
2026-03-30,PROD010,STORE023,South,234,418.86,0,None,0.0
2026-03-30,PROD011,STORE023,South,134,306.86,0,None,0.0
2026-03-30,PROD012,STORE023,South,346,446.34,0,None,0.0
2026-03-30,PROD013,STORE023,South,140,418.6,0,None,0.0
2026-03-30,PROD014,STORE023,South,133,397.67,1,Display Space,0.0
2026-03-30,PROD015,STORE023,South,138,481.62,0,None,0.0
2026-03-30,PROD016,STORE023,South,88,333.52,0,None,0.0
2026-03-30,PROD017,STORE023,South,155,385.95,0,None,0.0
2026-03-30,PROD018,STORE023,South,208,455.52,0,None,0.0
2026-03-30,PROD019,STORE023,South,237,447.93,0,None,0.0
2026-03-30,PROD020,STORE023,South,117,384.93,0,None,0.0
2026-03-30,PROD001,STORE024,East,138,274.62,0,None,0.0
2026-03-30,PROD002,STORE024,East,108,214.92,0,None,0.0
2026-03-30,PROD003,STORE024,East,134,199.66,0,None,0.0
2026-03-30,PROD004,STORE024,East,77,191.73,0,None,0.0
2026-03-30,PROD005,STORE024,East,54,242.46,0,None,0.0
2026-03-30,PROD006,STORE024,East,94,187.53,1,BOGO,50.0
2026-03-30,PROD007,STORE024,East,90,269.1,0,None,0.0
2026-03-30,PROD008,STORE024,East,88,329.34,1,Discount,25.0
2026-03-30,PROD009,STORE024,East,246,243.54,0,None,0.0
2026-03-30,PROD010,STORE024,East,133,238.07,0,None,0.0
2026-03-30,PROD011,STORE024,East,127,290.83,0,None,0.0
2026-03-30,PROD012,STORE024,East,205,264.45,0,None,0.0
2026-03-30,PROD013,STORE024,East,128,191.36,1,BOGO,50.0
2026-03-30,PROD014,STORE024,East,77,230.23,0,None,0.0
2026-03-30,PROD015,STORE024,East,74,258.26,0,None,0.0
2026-03-30,PROD016,STORE024,East,54,204.66,0,None,0.0
2026-03-30,PROD017,STORE024,East,85,211.65,0,None,0.0
2026-03-30,PROD018,STORE024,East,117,256.23,0,None,0.0
2026-03-30,PROD019,STORE024,East,129,243.81,0,None,0.0
2026-03-30,PROD020,STORE024,East,82,269.78,0,None,0.0
2026-03-30,PROD001,STORE025,East,119,236.81,0,None,0.0
2026-03-30,PROD002,STORE025,East,115,228.85,0,None,0.0
2026-03-30,PROD003,STORE025,East,272,202.64,1,BOGO,50.0
2026-03-30,PROD004,STORE025,East,95,236.55,0,None,0.0
2026-03-30,PROD005,STORE025,East,52,233.48,0,None,0.0
2026-03-30,PROD006,STORE025,East,53,211.47,0,None,0.0
2026-03-30,PROD007,STORE025,East,70,209.3,0,None,0.0
2026-03-30,PROD008,STORE025,East,50,124.75,1,BOGO,50.0
2026-03-30,PROD009,STORE025,East,252,249.48,0,None,0.0
2026-03-30,PROD010,STORE025,East,141,252.39,0,None,0.0
2026-03-30,PROD011,STORE025,East,113,258.77,0,None,0.0
2026-03-30,PROD012,STORE025,East,166,214.14,0,None,0.0
2026-03-30,PROD013,STORE025,East,72,215.28,0,None,0.0
2026-03-30,PROD014,STORE025,East,136,304.98,1,Discount,25.0
2026-03-30,PROD015,STORE025,East,73,254.77,0,None,0.0
2026-03-30,PROD016,STORE025,East,59,223.61,0,None,0.0
2026-03-30,PROD017,STORE025,East,97,241.53,0,None,0.0
2026-03-30,PROD018,STORE025,East,126,275.94,0,None,0.0
2026-03-30,PROD019,STORE025,East,127,240.03,0,None,0.0
2026-03-30,PROD020,STORE025,East,60,197.4,0,None,0.0
2026-03-30,PROD001,STORE026,North,195,388.05,0,None,0.0
2026-03-30,PROD002,STORE026,North,220,437.8,0,None,0.0
2026-03-30,PROD003,STORE026,North,230,342.7,0,None,0.0
2026-03-30,PROD004,STORE026,North,298,371.01,1,BOGO,50.0
2026-03-30,PROD005,STORE026,North,94,422.06,0,None,0.0
2026-03-30,PROD006,STORE026,North,116,462.84,0,None,0.0
2026-03-30,PROD007,STORE026,North,157,469.43,1,Display Space,0.0
2026-03-30,PROD008,STORE026,North,128,638.72,1,Display Space,0.0
2026-03-30,PROD009,STORE026,North,424,419.76,0,None,0.0
2026-03-30,PROD010,STORE026,North,210,375.9,0,None,0.0
2026-03-30,PROD011,STORE026,North,175,400.75,0,None,0.0
2026-03-30,PROD012,STORE026,North,405,522.45,1,Display Space,0.0
2026-03-30,PROD013,STORE026,North,113,337.87,0,None,0.0
2026-03-30,PROD014,STORE026,North,213,477.65,1,Discount,25.0
2026-03-30,PROD015,STORE026,North,103,359.47,0,None,0.0
2026-03-30,PROD016,STORE026,North,132,500.28,0,None,0.0
2026-03-30,PROD017,STORE026,North,197,490.53,0,None,0.0
2026-03-30,PROD018,STORE026,North,220,481.8,0,None,0.0
2026-03-30,PROD019,STORE026,North,184,347.76,0,None,0.0
2026-03-30,PROD020,STORE026,North,141,463.89,0,None,0.0
2026-03-30,PROD001,STORE027,East,98,195.02,0,None,0.0
2026-03-30,PROD002,STORE027,East,117,232.83,0,None,0.0
2026-03-30,PROD003,STORE027,East,340,253.3,1,BOGO,50.0
2026-03-30,PROD004,STORE027,East,122,303.78,1,Display Space,0.0
2026-03-30,PROD005,STORE027,East,59,264.91,0,None,0.0
2026-03-30,PROD006,STORE027,East,72,287.28,0,None,0.0
2026-03-30,PROD007,STORE027,East,79,236.21,0,None,0.0
2026-03-30,PROD008,STORE027,East,43,214.57,0,None,0.0
2026-03-30,PROD009,STORE027,East,218,215.82,0,None,0.0
2026-03-30,PROD010,STORE027,East,260,232.7,1,BOGO,50.0
2026-03-30,PROD011,STORE027,East,85,194.65,0,None,0.0
2026-03-30,PROD012,STORE027,East,141,181.89,0,None,0.0
2026-03-30,PROD013,STORE027,East,58,173.42,0,None,0.0
2026-03-30,PROD014,STORE027,East,66,197.34,0,None,0.0
2026-03-30,PROD015,STORE027,East,76,265.24,0,None,0.0
2026-03-30,PROD016,STORE027,East,65,246.35,0,None,0.0
2026-03-30,PROD017,STORE027,East,107,266.43,0,None,0.0
2026-03-30,PROD018,STORE027,East,94,205.86,0,None,0.0
2026-03-30,PROD019,STORE027,East,103,194.67,0,None,0.0
2026-03-30,PROD020,STORE027,East,65,213.85,0,None,0.0
2026-03-30,PROD001,STORE028,East,198,394.02,0,None,0.0
2026-03-30,PROD002,STORE028,East,384,382.08,1,BOGO,50.0
2026-03-30,PROD003,STORE028,East,330,491.7,0,None,0.0
2026-03-30,PROD004,STORE028,East,159,395.91,0,None,0.0
2026-03-30,PROD005,STORE028,East,106,475.94,0,None,0.0
2026-03-30,PROD006,STORE028,East,85,339.15,0,None,0.0
2026-03-30,PROD007,STORE028,East,109,325.91,0,None,0.0
2026-03-30,PROD008,STORE028,East,75,374.25,0,None,0.0
2026-03-30,PROD009,STORE028,East,402,397.98,0,None,0.0
2026-03-30,PROD010,STORE028,East,249,445.71,0,None,0.0
2026-03-30,PROD011,STORE028,East,167,382.43,0,None,0.0
2026-03-30,PROD012,STORE028,East,349,450.21,0,None,0.0
2026-03-30,PROD013,STORE028,East,157,469.43,0,None,0.0
2026-03-30,PROD014,STORE028,East,127,379.73,0,None,0.0
2026-03-30,PROD015,STORE028,East,104,362.96,0,None,0.0
2026-03-30,PROD016,STORE028,East,111,420.69,0,None,0.0
2026-03-30,PROD017,STORE028,East,154,383.46,0,None,0.0
2026-03-30,PROD018,STORE028,East,191,418.29,0,None,0.0
2026-03-30,PROD019,STORE028,East,227,429.03,0,None,0.0
2026-03-30,PROD020,STORE028,East,136,447.44,0,None,0.0
2026-03-30,PROD001,STORE029,West,107,212.93,0,None,0.0
2026-03-30,PROD002,STORE029,West,139,276.61,0,None,0.0
2026-03-30,PROD003,STORE029,West,154,229.46,0,None,0.0
2026-03-30,PROD004,STORE029,West,107,266.43,0,None,0.0
2026-03-30,PROD005,STORE029,West,53,237.97,0,None,0.0
2026-03-30,PROD006,STORE029,West,63,251.37,0,None,0.0
2026-03-30,PROD007,STORE029,West,67,200.33,0,None,0.0
2026-03-30,PROD008,STORE029,West,54,269.46,0,None,0.0
2026-03-30,PROD009,STORE029,West,276,273.24,1,Display Space,0.0
2026-03-30,PROD010,STORE029,West,267,406.24,1,Discount,15.0
2026-03-30,PROD011,STORE029,West,102,233.58,0,None,0.0
2026-03-30,PROD012,STORE029,West,156,201.24,0,None,0.0
2026-03-30,PROD013,STORE029,West,69,206.31,0,None,0.0
2026-03-30,PROD014,STORE029,West,75,224.25,0,None,0.0
2026-03-30,PROD015,STORE029,West,67,233.83,0,None,0.0
2026-03-30,PROD016,STORE029,West,57,216.03,0,None,0.0
2026-03-30,PROD017,STORE029,West,97,241.53,0,None,0.0
2026-03-30,PROD018,STORE029,West,120,262.8,0,None,0.0
2026-03-30,PROD019,STORE029,West,114,215.46,0,None,0.0
2026-03-30,PROD020,STORE029,West,59,194.11,0,None,0.0
2026-03-30,PROD001,STORE030,East,109,216.91,0,None,0.0
2026-03-30,PROD002,STORE030,East,108,214.92,0,None,0.0
2026-03-30,PROD003,STORE030,East,325,242.12,1,BOGO,50.0
2026-03-30,PROD004,STORE030,East,151,188.0,1,BOGO,50.0
2026-03-30,PROD005,STORE030,East,50,224.5,0,None,0.0
2026-03-30,PROD006,STORE030,East,48,191.52,0,None,0.0
2026-03-30,PROD007,STORE030,East,90,269.1,0,None,0.0
2026-03-30,PROD008,STORE030,East,53,264.47,0,None,0.0
2026-03-30,PROD009,STORE030,East,258,255.42,0,None,0.0
2026-03-30,PROD010,STORE030,East,110,196.9,0,None,0.0
2026-03-30,PROD011,STORE030,East,87,199.23,0,None,0.0
2026-03-30,PROD012,STORE030,East,214,220.85,1,Discount,20.0
2026-03-30,PROD013,STORE030,East,69,206.31,0,None,0.0
2026-03-30,PROD014,STORE030,East,71,212.29,0,None,0.0
2026-03-30,PROD015,STORE030,East,79,275.71,1,Display Space,0.0
2026-03-30,PROD016,STORE030,East,56,212.24,0,None,0.0
2026-03-30,PROD017,STORE030,East,98,244.02,0,None,0.0
2026-03-30,PROD018,STORE030,East,109,238.71,0,None,0.0
2026-03-30,PROD019,STORE030,East,133,251.37,0,None,0.0
2026-03-30,PROD020,STORE030,East,76,250.04,0,None,0.0
2026-03-30,PROD001,STORE031,East,216,429.84,0,None,0.0
2026-03-30,PROD002,STORE031,East,267,531.33,1,Display Space,0.0
2026-03-30,PROD003,STORE031,East,254,378.46,0,None,0.0
2026-03-30,PROD004,STORE031,East,160,398.4,0,None,0.0
2026-03-30,PROD005,STORE031,East,92,413.08,0,None,0.0
2026-03-30,PROD006,STORE031,East,108,430.92,0,None,0.0
2026-03-30,PROD007,STORE031,East,237,354.31,1,BOGO,50.0
2026-03-30,PROD008,STORE031,East,80,399.2,0,None,0.0
2026-03-30,PROD009,STORE031,East,470,465.3,0,None,0.0
2026-03-30,PROD010,STORE031,East,273,488.67,0,None,0.0
2026-03-30,PROD011,STORE031,East,201,460.29,0,None,0.0
2026-03-30,PROD012,STORE031,East,273,352.17,0,None,0.0
2026-03-30,PROD013,STORE031,East,122,364.78,0,None,0.0
2026-03-30,PROD014,STORE031,East,155,463.45,0,None,0.0
2026-03-30,PROD015,STORE031,East,158,551.42,1,Display Space,0.0
2026-03-30,PROD016,STORE031,East,124,469.96,0,None,0.0
2026-03-30,PROD017,STORE031,East,139,346.11,0,None,0.0
2026-03-30,PROD018,STORE031,East,208,455.52,0,None,0.0
2026-03-30,PROD019,STORE031,East,243,459.27,0,None,0.0
2026-03-30,PROD020,STORE031,East,128,421.12,0,None,0.0
2026-03-30,PROD001,STORE032,West,123,244.77,0,None,0.0
2026-03-30,PROD002,STORE032,West,104,206.96,0,None,0.0
2026-03-30,PROD003,STORE032,West,309,230.21,1,BOGO,50.0
2026-03-30,PROD004,STORE032,West,100,249.0,0,None,0.0
2026-03-30,PROD005,STORE032,West,46,206.54,0,None,0.0
2026-03-30,PROD006,STORE032,West,73,291.27,0,None,0.0
2026-03-30,PROD007,STORE032,West,72,215.28,0,None,0.0
2026-03-30,PROD008,STORE032,West,56,279.44,0,None,0.0
2026-03-30,PROD009,STORE032,West,283,280.17,0,None,0.0
2026-03-30,PROD010,STORE032,West,132,236.28,0,None,0.0
2026-03-30,PROD011,STORE032,West,102,233.58,0,None,0.0
2026-03-30,PROD012,STORE032,West,170,219.3,0,None,0.0
2026-03-30,PROD013,STORE032,West,71,212.29,0,None,0.0
2026-03-30,PROD014,STORE032,West,72,215.28,0,None,0.0
2026-03-30,PROD015,STORE032,West,69,240.81,0,None,0.0
2026-03-30,PROD016,STORE032,West,69,261.51,0,None,0.0
2026-03-30,PROD017,STORE032,West,94,234.06,0,None,0.0
2026-03-30,PROD018,STORE032,West,111,243.09,0,None,0.0
2026-03-30,PROD019,STORE032,West,151,285.39,0,None,0.0
2026-03-30,PROD020,STORE032,West,63,207.27,0,None,0.0
2026-03-30,PROD001,STORE033,South,178,354.22,0,None,0.0
2026-03-30,PROD002,STORE033,South,194,386.06,0,None,0.0
2026-03-30,PROD003,STORE033,South,258,384.42,0,None,0.0
2026-03-30,PROD004,STORE033,South,183,455.67,0,None,0.0
2026-03-30,PROD005,STORE033,South,102,457.98,0,None,0.0
2026-03-30,PROD006,STORE033,South,124,494.76,0,None,0.0
2026-03-30,PROD007,STORE033,South,121,361.79,0,None,0.0
2026-03-30,PROD008,STORE033,South,101,503.99,0,None,0.0
2026-03-30,PROD009,STORE033,South,411,406.89,0,None,0.0
2026-03-30,PROD010,STORE033,South,165,147.68,1,BOGO,50.0
2026-03-30,PROD011,STORE033,South,167,382.43,0,None,0.0
2026-03-30,PROD012,STORE033,South,348,448.92,0,None,0.0
2026-03-30,PROD013,STORE033,South,134,400.66,0,None,0.0
2026-03-30,PROD014,STORE033,South,220,526.24,1,Discount,20.0
2026-03-30,PROD015,STORE033,South,101,352.49,0,None,0.0
2026-03-30,PROD016,STORE033,South,103,390.37,0,None,0.0
2026-03-30,PROD017,STORE033,South,142,353.58,0,None,0.0
2026-03-30,PROD018,STORE033,South,178,389.82,0,None,0.0
2026-03-30,PROD019,STORE033,South,248,468.72,0,None,0.0
2026-03-30,PROD020,STORE033,South,211,347.1,1,BOGO,50.0
2026-03-30,PROD001,STORE034,North,57,113.43,0,None,0.0
2026-03-30,PROD002,STORE034,North,162,161.19,1,BOGO,50.0
2026-03-30,PROD003,STORE034,North,97,144.53,0,None,0.0
2026-03-30,PROD004,STORE034,North,59,146.91,0,None,0.0
2026-03-30,PROD005,STORE034,North,29,130.21,0,None,0.0
2026-03-30,PROD006,STORE034,North,37,147.63,1,Display Space,0.0
2026-03-30,PROD007,STORE034,North,50,149.5,0,None,0.0
2026-03-30,PROD008,STORE034,North,23,114.77,0,None,0.0
2026-03-30,PROD009,STORE034,North,178,176.22,0,None,0.0
2026-03-30,PROD010,STORE034,North,69,123.51,0,None,0.0
2026-03-30,PROD011,STORE034,North,75,171.75,0,None,0.0
2026-03-30,PROD012,STORE034,North,107,138.03,0,None,0.0
2026-03-30,PROD013,STORE034,North,43,128.57,0,None,0.0
2026-03-30,PROD014,STORE034,North,58,173.42,0,None,0.0
2026-03-30,PROD015,STORE034,North,68,201.72,1,Discount,15.0
2026-03-30,PROD016,STORE034,North,38,144.02,0,None,0.0
2026-03-30,PROD017,STORE034,North,51,126.99,0,None,0.0
2026-03-30,PROD018,STORE034,North,70,153.3,0,None,0.0
2026-03-30,PROD019,STORE034,North,69,130.41,0,None,0.0
2026-03-30,PROD020,STORE034,North,43,141.47,0,None,0.0
2026-03-30,PROD001,STORE035,South,170,338.3,0,None,0.0
2026-03-30,PROD002,STORE035,South,185,368.15,0,None,0.0
2026-03-30,PROD003,STORE035,South,265,394.85,0,None,0.0
2026-03-30,PROD004,STORE035,South,192,478.08,0,None,0.0
2026-03-30,PROD005,STORE035,South,75,336.75,0,None,0.0
2026-03-30,PROD006,STORE035,South,80,319.2,0,None,0.0
2026-03-30,PROD007,STORE035,South,169,505.31,0,None,0.0
2026-03-30,PROD008,STORE035,South,89,444.11,0,None,0.0
2026-03-30,PROD009,STORE035,South,543,456.93,1,Discount,15.0
2026-03-30,PROD010,STORE035,South,257,460.03,0,None,0.0
2026-03-30,PROD011,STORE035,South,179,409.91,0,None,0.0
2026-03-30,PROD012,STORE035,South,234,301.86,0,None,0.0
2026-03-30,PROD013,STORE035,South,139,415.61,0,None,0.0
2026-03-30,PROD014,STORE035,South,143,427.57,0,None,0.0
2026-03-30,PROD015,STORE035,South,117,408.33,0,None,0.0
2026-03-30,PROD016,STORE035,South,115,435.85,0,None,0.0
2026-03-30,PROD017,STORE035,South,192,478.08,0,None,0.0
2026-03-30,PROD018,STORE035,South,176,385.44,0,None,0.0
2026-03-30,PROD019,STORE035,South,200,378.0,0,None,0.0
2026-03-30,PROD020,STORE035,South,115,378.35,0,None,0.0
2026-03-30,PROD001,STORE036,North,306,608.94,1,Display Space,0.0
2026-03-30,PROD002,STORE036,North,181,360.19,0,None,0.0
2026-03-30,PROD003,STORE036,North,483,575.74,1,Discount,20.0
2026-03-30,PROD004,STORE036,North,181,450.69,0,None,0.0
2026-03-30,PROD005,STORE036,North,107,240.22,1,BOGO,50.0
2026-03-30,PROD006,STORE036,North,89,355.11,0,None,0.0
2026-03-30,PROD007,STORE036,North,167,499.33,1,Display Space,0.0
2026-03-30,PROD008,STORE036,North,90,449.1,0,None,0.0
2026-03-30,PROD009,STORE036,North,435,430.65,0,None,0.0
2026-03-30,PROD010,STORE036,North,238,426.02,0,None,0.0
2026-03-30,PROD011,STORE036,North,170,389.3,0,None,0.0
2026-03-30,PROD012,STORE036,North,384,495.36,0,None,0.0
2026-03-30,PROD013,STORE036,North,142,424.58,0,None,0.0
2026-03-30,PROD014,STORE036,North,163,487.37,0,None,0.0
2026-03-30,PROD015,STORE036,North,143,499.07,0,None,0.0
2026-03-30,PROD016,STORE036,North,119,451.01,0,None,0.0
2026-03-30,PROD017,STORE036,North,150,373.5,0,None,0.0
2026-03-30,PROD018,STORE036,North,419,458.81,1,BOGO,50.0
2026-03-30,PROD019,STORE036,North,178,336.42,0,None,0.0
2026-03-30,PROD020,STORE036,North,149,490.21,0,None,0.0
2026-03-30,PROD001,STORE037,West,27,53.73,0,None,0.0
2026-03-30,PROD002,STORE037,West,33,65.67,1,Display Space,0.0
2026-03-30,PROD003,STORE037,West,64,85.82,1,Discount,10.0
2026-03-30,PROD004,STORE037,West,19,47.31,0,None,0.0
2026-03-30,PROD005,STORE037,West,15,67.35,0,None,0.0
2026-03-30,PROD006,STORE037,West,11,43.89,0,None,0.0
2026-03-30,PROD007,STORE037,West,17,50.83,0,None,0.0
2026-03-30,PROD008,STORE037,West,13,64.87,0,None,0.0
2026-03-30,PROD009,STORE037,West,65,64.35,0,None,0.0
2026-03-30,PROD010,STORE037,West,26,46.54,0,None,0.0
2026-03-30,PROD011,STORE037,West,28,64.12,0,None,0.0
2026-03-30,PROD012,STORE037,West,39,50.31,0,None,0.0
2026-03-30,PROD013,STORE037,West,23,68.77,0,None,0.0
2026-03-30,PROD014,STORE037,West,20,59.8,0,None,0.0
2026-03-30,PROD015,STORE037,West,13,45.37,0,None,0.0
2026-03-30,PROD016,STORE037,West,13,49.27,0,None,0.0
2026-03-30,PROD017,STORE037,West,22,54.78,0,None,0.0
2026-03-30,PROD018,STORE037,West,26,56.94,0,None,0.0
2026-03-30,PROD019,STORE037,West,40,75.6,0,None,0.0
2026-03-30,PROD020,STORE037,West,19,62.51,0,None,0.0
2026-03-30,PROD001,STORE038,North,30,59.7,0,None,0.0
2026-03-30,PROD002,STORE038,North,62,61.69,1,BOGO,50.0
2026-03-30,PROD003,STORE038,North,38,56.62,0,None,0.0
2026-03-30,PROD004,STORE038,North,26,64.74,0,None,0.0
2026-03-30,PROD005,STORE038,North,11,49.39,0,None,0.0
2026-03-30,PROD006,STORE038,North,14,55.86,0,None,0.0
2026-03-30,PROD007,STORE038,North,24,57.41,1,Discount,20.0
2026-03-30,PROD008,STORE038,North,9,44.91,0,None,0.0
2026-03-30,PROD009,STORE038,North,53,52.47,0,None,0.0
2026-03-30,PROD010,STORE038,North,41,73.39,0,None,0.0
2026-03-30,PROD011,STORE038,North,38,87.02,1,Display Space,0.0
2026-03-30,PROD012,STORE038,North,52,67.08,0,None,0.0
2026-03-30,PROD013,STORE038,North,15,44.85,0,None,0.0
2026-03-30,PROD014,STORE038,North,18,53.82,0,None,0.0
2026-03-30,PROD015,STORE038,North,16,55.84,0,None,0.0
2026-03-30,PROD016,STORE038,North,12,45.48,0,None,0.0
2026-03-30,PROD017,STORE038,North,23,57.27,0,None,0.0
2026-03-30,PROD018,STORE038,North,21,45.99,0,None,0.0
2026-03-30,PROD019,STORE038,North,29,54.81,0,None,0.0
2026-03-30,PROD020,STORE038,North,16,52.64,0,None,0.0
2026-03-30,PROD001,STORE039,East,24,47.76,0,None,0.0
