week_start_date,product_id,store_id,opening_stock,units_received,units_sold,closing_stock,stockout_flag
2026-03-30,PROD020,STORE018,69,394,99,364,0
2026-03-30,PROD001,STORE019,81,0,25,56,0
2026-03-30,PROD002,STORE019,18,114,46,86,0
2026-03-30,PROD003,STORE019,58,0,33,25,0
2026-03-30,PROD004,STORE019,38,0,23,15,1
2026-03-30,PROD005,STORE019,23,0,11,12,0
2026-03-30,PROD006,STORE019,60,0,17,43,0
2026-03-30,PROD007,STORE019,33,0,18,15,0
2026-03-30,PROD008,STORE019,49,0,14,35,0
2026-03-30,PROD009,STORE019,197,0,72,125,0
2026-03-30,PROD010,STORE019,41,0,24,17,0
2026-03-30,PROD011,STORE019,29,99,32,96,0
2026-03-30,PROD012,STORE019,47,184,43,188,0
2026-03-30,PROD013,STORE019,68,0,17,51,0
2026-03-30,PROD014,STORE019,29,72,23,78,0
2026-03-30,PROD015,STORE019,44,0,14,30,0
2026-03-30,PROD016,STORE019,24,0,14,10,0
2026-03-30,PROD017,STORE019,50,0,25,25,0
2026-03-30,PROD018,STORE019,84,0,32,52,0
2026-03-30,PROD019,STORE019,68,0,33,35,0
2026-03-30,PROD020,STORE019,30,0,19,11,0
2026-03-30,PROD001,STORE020,118,0,30,88,0
2026-03-30,PROD002,STORE020,27,116,30,113,0
2026-03-30,PROD003,STORE020,144,0,62,82,0
2026-03-30,PROD004,STORE020,45,0,21,24,0
2026-03-30,PROD005,STORE020,44,0,12,32,0
2026-03-30,PROD006,STORE020,13,48,14,47,0
2026-03-30,PROD007,STORE020,33,0,20,13,1
2026-03-30,PROD008,STORE020,41,0,14,27,0
2026-03-30,PROD009,STORE020,161,0,69,92,0
2026-03-30,PROD010,STORE020,57,0,35,22,0
2026-03-30,PROD011,STORE020,76,0,51,25,0
2026-03-30,PROD012,STORE020,126,0,56,70,0
2026-03-30,PROD013,STORE020,38,0,20,18,0
2026-03-30,PROD014,STORE020,83,0,21,62,0
2026-03-30,PROD015,STORE020,41,0,15,26,0
2026-03-30,PROD016,STORE020,49,0,17,32,0
2026-03-30,PROD017,STORE020,54,0,19,35,0
2026-03-30,PROD018,STORE020,34,88,26,96,0
2026-03-30,PROD019,STORE020,96,0,37,59,0
2026-03-30,PROD020,STORE020,31,0,13,18,0
2026-03-30,PROD001,STORE021,36,222,63,195,0
2026-03-30,PROD002,STORE021,129,0,73,56,0
2026-03-30,PROD003,STORE021,299,0,97,202,0
2026-03-30,PROD004,STORE021,99,0,59,40,0
2026-03-30,PROD005,STORE021,116,0,36,80,0
2026-03-30,PROD006,STORE021,56,0,31,25,0
2026-03-30,PROD007,STORE021,87,0,50,37,0
2026-03-30,PROD008,STORE021,49,0,28,21,0
2026-03-30,PROD009,STORE021,194,596,147,643,0
2026-03-30,PROD010,STORE021,184,0,81,103,0
2026-03-30,PROD011,STORE021,45,217,66,196,0
2026-03-30,PROD012,STORE021,166,0,85,81,0
2026-03-30,PROD013,STORE021,148,0,50,98,0
2026-03-30,PROD014,STORE021,26,155,43,138,0
2026-03-30,PROD015,STORE021,58,0,44,14,0
2026-03-30,PROD016,STORE021,64,154,47,171,0
2026-03-30,PROD017,STORE021,113,0,48,65,0
2026-03-30,PROD018,STORE021,89,0,48,41,0
2026-03-30,PROD019,STORE021,140,0,74,66,0
2026-03-30,PROD020,STORE021,107,0,46,61,0
2026-03-30,PROD001,STORE022,326,0,115,211,0
2026-03-30,PROD002,STORE022,264,0,101,163,0
2026-03-30,PROD003,STORE022,332,0,250,82,0
2026-03-30,PROD004,STORE022,279,0,74,205,0
2026-03-30,PROD005,STORE022,77,245,66,256,0
2026-03-30,PROD006,STORE022,92,0,84,8,0
2026-03-30,PROD007,STORE022,158,0,70,88,0
2026-03-30,PROD008,STORE022,91,0,49,42,0
2026-03-30,PROD009,STORE022,477,0,264,213,0
2026-03-30,PROD010,STORE022,350,0,171,179,0
2026-03-30,PROD011,STORE022,462,0,106,356,0
2026-03-30,PROD012,STORE022,258,624,186,696,0
2026-03-30,PROD013,STORE022,131,0,73,58,0
2026-03-30,PROD014,STORE022,49,280,71,258,0
2026-03-30,PROD015,STORE022,172,0,69,103,0
2026-03-30,PROD016,STORE022,104,223,78,249,0
2026-03-30,PROD017,STORE022,225,0,96,129,0
2026-03-30,PROD018,STORE022,287,0,126,161,0
2026-03-30,PROD019,STORE022,105,409,111,403,0
2026-03-30,PROD020,STORE022,151,0,85,66,0
2026-03-30,PROD001,STORE023,641,0,166,475,0
2026-03-30,PROD002,STORE023,808,0,288,520,0
2026-03-30,PROD003,STORE023,776,0,308,468,0
2026-03-30,PROD004,STORE023,88,602,289,401,0
2026-03-30,PROD005,STORE023,119,303,104,318,0
2026-03-30,PROD006,STORE023,205,0,104,101,0
2026-03-30,PROD007,STORE023,307,0,152,155,0
2026-03-30,PROD008,STORE023,226,0,96,130,0
2026-03-30,PROD009,STORE023,1402,0,474,928,0
2026-03-30,PROD010,STORE023,402,0,234,168,0
2026-03-30,PROD011,STORE023,318,0,134,184,0
2026-03-30,PROD012,STORE023,743,0,346,397,0
2026-03-30,PROD013,STORE023,68,547,140,475,0
2026-03-30,PROD014,STORE023,112,366,133,345,0
2026-03-30,PROD015,STORE023,448,0,138,310,0
2026-03-30,PROD016,STORE023,337,0,88,249,0
2026-03-30,PROD017,STORE023,95,560,155,500,0
2026-03-30,PROD018,STORE023,630,0,208,422,0
2026-03-30,PROD019,STORE023,788,0,237,551,0
2026-03-30,PROD020,STORE023,292,0,117,175,0
2026-03-30,PROD001,STORE024,263,0,138,125,0
2026-03-30,PROD002,STORE024,391,0,108,283,0
2026-03-30,PROD003,STORE024,499,0,134,365,0
2026-03-30,PROD004,STORE024,211,0,77,134,0
2026-03-30,PROD005,STORE024,117,0,54,63,0
2026-03-30,PROD006,STORE024,98,0,94,4,0
2026-03-30,PROD007,STORE024,259,0,90,169,0
2026-03-30,PROD008,STORE024,77,221,88,210,0
2026-03-30,PROD009,STORE024,739,0,246,493,0
2026-03-30,PROD010,STORE024,134,401,133,402,0
2026-03-30,PROD011,STORE024,60,454,127,387,0
2026-03-30,PROD012,STORE024,176,745,205,716,0
2026-03-30,PROD013,STORE024,33,274,128,179,0
2026-03-30,PROD014,STORE024,234,0,77,157,0
2026-03-30,PROD015,STORE024,74,282,74,282,0
2026-03-30,PROD016,STORE024,90,0,54,36,0
2026-03-30,PROD017,STORE024,110,334,85,359,0
2026-03-30,PROD018,STORE024,311,0,117,194,0
2026-03-30,PROD019,STORE024,211,0,129,82,0
2026-03-30,PROD020,STORE024,186,0,82,104,0
2026-03-30,PROD001,STORE025,249,0,119,130,0
2026-03-30,PROD002,STORE025,390,0,115,275,0
2026-03-30,PROD003,STORE025,121,529,272,378,0
2026-03-30,PROD004,STORE025,244,0,95,149,0
2026-03-30,PROD005,STORE025,167,0,52,115,0
2026-03-30,PROD006,STORE025,134,0,53,81,0
2026-03-30,PROD007,STORE025,268,0,70,198,0
2026-03-30,PROD008,STORE025,85,0,50,35,1
2026-03-30,PROD009,STORE025,529,0,252,277,0
2026-03-30,PROD010,STORE025,145,497,141,501,0
2026-03-30,PROD011,STORE025,382,0,113,269,0
2026-03-30,PROD012,STORE025,271,0,166,105,0
2026-03-30,PROD013,STORE025,55,213,72,196,0
2026-03-30,PROD014,STORE025,51,298,136,213,0
2026-03-30,PROD015,STORE025,148,0,73,75,0
2026-03-30,PROD016,STORE025,96,0,59,37,0
2026-03-30,PROD017,STORE025,410,0,97,313,0
2026-03-30,PROD018,STORE025,310,0,126,184,0
2026-03-30,PROD019,STORE025,67,446,127,386,0
2026-03-30,PROD020,STORE025,198,0,60,138,0
2026-03-30,PROD001,STORE026,261,728,195,794,0
2026-03-30,PROD002,STORE026,458,0,220,238,0
2026-03-30,PROD003,STORE026,728,0,230,498,0
2026-03-30,PROD004,STORE026,713,0,298,415,0
2026-03-30,PROD005,STORE026,109,319,94,334,0
2026-03-30,PROD006,STORE026,110,357,116,351,0
2026-03-30,PROD007,STORE026,282,0,157,125,0
2026-03-30,PROD008,STORE026,30,345,128,247,0
2026-03-30,PROD009,STORE026,1648,0,424,1224,0
2026-03-30,PROD010,STORE026,173,670,210,633,0
2026-03-30,PROD011,STORE026,400,0,175,225,0
2026-03-30,PROD012,STORE026,786,0,405,381,0
2026-03-30,PROD013,STORE026,252,0,113,139,0
2026-03-30,PROD014,STORE026,422,0,213,209,0
2026-03-30,PROD015,STORE026,385,0,103,282,0
2026-03-30,PROD016,STORE026,96,435,132,399,0
2026-03-30,PROD017,STORE026,133,650,197,586,0
2026-03-30,PROD018,STORE026,336,0,220,116,0
2026-03-30,PROD019,STORE026,729,0,184,545,0
2026-03-30,PROD020,STORE026,93,545,141,497,0
2026-03-30,PROD001,STORE027,331,0,98,233,0
2026-03-30,PROD002,STORE027,278,0,117,161,0
2026-03-30,PROD003,STORE027,116,639,340,415,0
2026-03-30,PROD004,STORE027,144,300,122,322,0
2026-03-30,PROD005,STORE027,152,0,59,93,0
2026-03-30,PROD006,STORE027,165,0,72,93,0
2026-03-30,PROD007,STORE027,75,270,79,266,0
2026-03-30,PROD008,STORE027,100,0,43,57,0
2026-03-30,PROD009,STORE027,448,0,218,230,0
2026-03-30,PROD010,STORE027,108,522,260,370,0
2026-03-30,PROD011,STORE027,192,0,85,107,0
2026-03-30,PROD012,STORE027,473,0,141,332,0
2026-03-30,PROD013,STORE027,131,0,58,73,0
2026-03-30,PROD014,STORE027,138,0,66,72,0
2026-03-30,PROD015,STORE027,326,0,76,250,0
2026-03-30,PROD016,STORE027,166,0,65,101,0
2026-03-30,PROD017,STORE027,220,0,107,113,0
2026-03-30,PROD018,STORE027,348,0,94,254,0
2026-03-30,PROD019,STORE027,150,357,103,404,0
2026-03-30,PROD020,STORE027,169,0,65,104,0
2026-03-30,PROD001,STORE028,75,795,198,672,0
2026-03-30,PROD002,STORE028,217,683,384,516,0
2026-03-30,PROD003,STORE028,732,0,330,402,0
2026-03-30,PROD004,STORE028,565,0,159,406,0
2026-03-30,PROD005,STORE028,289,0,106,183,0
2026-03-30,PROD006,STORE028,273,0,85,188,0
2026-03-30,PROD007,STORE028,177,0,109,68,0
2026-03-30,PROD008,STORE028,220,0,75,145,0
2026-03-30,PROD009,STORE028,1114,0,402,712,0
2026-03-30,PROD010,STORE028,341,900,249,992,0
2026-03-30,PROD011,STORE028,443,0,167,276,0
2026-03-30,PROD012,STORE028,397,1106,349,1154,0
2026-03-30,PROD013,STORE028,460,0,157,303,0
2026-03-30,PROD014,STORE028,314,0,127,187,0
2026-03-30,PROD015,STORE028,296,0,104,192,0
2026-03-30,PROD016,STORE028,206,0,111,95,0
2026-03-30,PROD017,STORE028,553,0,154,399,0
2026-03-30,PROD018,STORE028,391,0,191,200,0
2026-03-30,PROD019,STORE028,824,0,227,597,0
2026-03-30,PROD020,STORE028,279,0,136,143,0
2026-03-30,PROD001,STORE029,370,0,107,263,0
2026-03-30,PROD002,STORE029,80,515,139,456,0
2026-03-30,PROD003,STORE029,311,0,154,157,0
2026-03-30,PROD004,STORE029,228,0,107,121,0
2026-03-30,PROD005,STORE029,110,0,53,57,0
2026-03-30,PROD006,STORE029,86,218,63,241,0
2026-03-30,PROD007,STORE029,77,262,67,272,0
2026-03-30,PROD008,STORE029,219,0,54,165,0
2026-03-30,PROD009,STORE029,213,701,276,638,0
2026-03-30,PROD010,STORE029,49,556,267,338,0
2026-03-30,PROD011,STORE029,146,385,102,429,0
2026-03-30,PROD012,STORE029,637,0,156,481,0
2026-03-30,PROD013,STORE029,104,0,69,35,0
2026-03-30,PROD014,STORE029,75,273,75,273,0
2026-03-30,PROD015,STORE029,131,0,67,64,0
2026-03-30,PROD016,STORE029,62,170,57,175,0
2026-03-30,PROD017,STORE029,269,0,97,172,0
2026-03-30,PROD018,STORE029,301,0,120,181,0
2026-03-30,PROD019,STORE029,47,490,114,423,0
2026-03-30,PROD020,STORE029,56,223,59,220,0
2026-03-30,PROD001,STORE030,289,0,109,180,0
2026-03-30,PROD002,STORE030,297,0,108,189,0
2026-03-30,PROD003,STORE030,547,0,325,222,0
2026-03-30,PROD004,STORE030,182,0,151,31,0
2026-03-30,PROD005,STORE030,32,146,50,128,0
2026-03-30,PROD006,STORE030,122,0,48,74,0
2026-03-30,PROD007,STORE030,143,0,90,53,0
2026-03-30,PROD008,STORE030,151,0,53,98,0
2026-03-30,PROD009,STORE030,765,0,258,507,0
2026-03-30,PROD010,STORE030,173,420,110,483,0
2026-03-30,PROD011,STORE030,253,0,87,166,0
2026-03-30,PROD012,STORE030,516,0,214,302,0
2026-03-30,PROD013,STORE030,100,220,69,251,0
2026-03-30,PROD014,STORE030,62,276,71,267,0
2026-03-30,PROD015,STORE030,129,0,79,50,0
2026-03-30,PROD016,STORE030,153,0,56,97,0
2026-03-30,PROD017,STORE030,86,410,98,398,0
2026-03-30,PROD018,STORE030,173,0,109,64,0
2026-03-30,PROD019,STORE030,300,0,133,167,0
2026-03-30,PROD020,STORE030,255,0,76,179,0
2026-03-30,PROD001,STORE031,299,778,216,861,0
2026-03-30,PROD002,STORE031,540,0,267,273,0
2026-03-30,PROD003,STORE031,415,0,254,161,0
2026-03-30,PROD004,STORE031,131,577,160,548,0
2026-03-30,PROD005,STORE031,245,0,92,153,0
2026-03-30,PROD006,STORE031,396,0,108,288,0
2026-03-30,PROD007,STORE031,117,499,237,379,0
2026-03-30,PROD008,STORE031,43,327,80,290,0
2026-03-30,PROD009,STORE031,1726,0,470,1256,0
2026-03-30,PROD010,STORE031,399,0,273,126,0
2026-03-30,PROD011,STORE031,136,704,201,639,0
2026-03-30,PROD012,STORE031,515,0,273,242,0
2026-03-30,PROD013,STORE031,458,0,122,336,0
2026-03-30,PROD014,STORE031,155,482,155,482,0
2026-03-30,PROD015,STORE031,395,0,158,237,0
2026-03-30,PROD016,STORE031,238,0,124,114,0
2026-03-30,PROD017,STORE031,491,0,139,352,0
2026-03-30,PROD018,STORE031,448,0,208,240,0
2026-03-30,PROD019,STORE031,576,0,243,333,0
2026-03-30,PROD020,STORE031,338,0,128,210,0
2026-03-30,PROD001,STORE032,170,408,123,455,0
2026-03-30,PROD002,STORE032,142,403,104,441,0
2026-03-30,PROD003,STORE032,369,0,309,60,0
2026-03-30,PROD004,STORE032,387,0,100,287,0
2026-03-30,PROD005,STORE032,169,0,46,123,0
2026-03-30,PROD006,STORE032,55,267,73,249,0
2026-03-30,PROD007,STORE032,300,0,72,228,0
2026-03-30,PROD008,STORE032,147,0,56,91,0
2026-03-30,PROD009,STORE032,642,0,283,359,0
2026-03-30,PROD010,STORE032,363,0,132,231,0
2026-03-30,PROD011,STORE032,136,359,102,393,0
2026-03-30,PROD012,STORE032,481,0,170,311,0
2026-03-30,PROD013,STORE032,200,0,71,129,0
2026-03-30,PROD014,STORE032,86,252,72,266,0
2026-03-30,PROD015,STORE032,158,0,69,89,0
2026-03-30,PROD016,STORE032,90,197,69,218,0
2026-03-30,PROD017,STORE032,154,0,94,60,0
2026-03-30,PROD018,STORE032,238,0,111,127,0
2026-03-30,PROD019,STORE032,225,0,151,74,0
2026-03-30,PROD020,STORE032,156,0,63,93,0
2026-03-30,PROD001,STORE033,264,0,178,86,0
2026-03-30,PROD002,STORE033,280,630,194,716,0
2026-03-30,PROD003,STORE033,172,788,258,702,0
2026-03-30,PROD004,STORE033,438,0,183,255,0
2026-03-30,PROD005,STORE033,348,0,102,246,0
2026-03-30,PROD006,STORE033,419,0,124,295,0
2026-03-30,PROD007,STORE033,357,0,121,236,0
2026-03-30,PROD008,STORE033,174,0,101,73,0
2026-03-30,PROD009,STORE033,1432,0,411,1021,0
2026-03-30,PROD010,STORE033,294,0,165,129,1
2026-03-30,PROD011,STORE033,351,0,167,184,0
2026-03-30,PROD012,STORE033,1376,0,348,1028,0
2026-03-30,PROD013,STORE033,125,489,134,480,0
2026-03-30,PROD014,STORE033,351,0,220,131,0
2026-03-30,PROD015,STORE033,120,369,101,388,0
2026-03-30,PROD016,STORE033,220,0,103,117,0
2026-03-30,PROD017,STORE033,345,0,142,203,0
2026-03-30,PROD018,STORE033,278,0,178,100,0
2026-03-30,PROD019,STORE033,407,0,248,159,0
2026-03-30,PROD020,STORE033,171,498,211,458,0
2026-03-30,PROD001,STORE034,122,0,57,65,0
2026-03-30,PROD002,STORE034,285,0,162,123,0
2026-03-30,PROD003,STORE034,219,0,97,122,0
2026-03-30,PROD004,STORE034,194,0,59,135,0
2026-03-30,PROD005,STORE034,44,0,29,15,0
2026-03-30,PROD006,STORE034,56,0,37,19,0
2026-03-30,PROD007,STORE034,80,0,50,30,0
2026-03-30,PROD008,STORE034,77,0,23,54,0
2026-03-30,PROD009,STORE034,413,0,178,235,0
2026-03-30,PROD010,STORE034,96,228,69,255,0
2026-03-30,PROD011,STORE034,187,0,75,112,0
2026-03-30,PROD012,STORE034,266,0,107,159,0
2026-03-30,PROD013,STORE034,55,133,43,145,0
2026-03-30,PROD014,STORE034,146,0,58,88,0
2026-03-30,PROD015,STORE034,116,0,68,48,0
2026-03-30,PROD016,STORE034,76,0,38,38,0
2026-03-30,PROD017,STORE034,94,0,51,43,0
2026-03-30,PROD018,STORE034,88,225,70,243,0
2026-03-30,PROD019,STORE034,192,0,69,123,0
2026-03-30,PROD020,STORE034,61,160,43,178,0
2026-03-30,PROD001,STORE035,696,0,170,526,0
2026-03-30,PROD002,STORE035,240,618,185,673,0
2026-03-30,PROD003,STORE035,486,0,265,221,0
2026-03-30,PROD004,STORE035,249,661,192,718,0
2026-03-30,PROD005,STORE035,236,0,75,161,0
2026-03-30,PROD006,STORE035,352,0,80,272,0
2026-03-30,PROD007,STORE035,328,0,169,159,0
2026-03-30,PROD008,STORE035,388,0,89,299,0
2026-03-30,PROD009,STORE035,957,0,543,414,0
2026-03-30,PROD010,STORE035,1031,0,257,774,0
2026-03-30,PROD011,STORE035,228,588,179,637,0
2026-03-30,PROD012,STORE035,517,0,234,283,0
2026-03-30,PROD013,STORE035,426,0,139,287,0
2026-03-30,PROD014,STORE035,195,523,143,575,0
2026-03-30,PROD015,STORE035,398,0,117,281,0
2026-03-30,PROD016,STORE035,327,0,115,212,0
2026-03-30,PROD017,STORE035,99,713,192,620,0
2026-03-30,PROD018,STORE035,537,0,176,361,0
2026-03-30,PROD019,STORE035,244,797,200,841,0
2026-03-30,PROD020,STORE035,209,0,115,94,0
2026-03-30,PROD001,STORE036,479,0,306,173,0
2026-03-30,PROD002,STORE036,372,0,181,191,0
2026-03-30,PROD003,STORE036,711,0,483,228,0
2026-03-30,PROD004,STORE036,478,0,181,297,0
2026-03-30,PROD005,STORE036,167,0,107,60,1
2026-03-30,PROD006,STORE036,183,0,89,94,0
2026-03-30,PROD007,STORE036,364,0,167,197,0
2026-03-30,PROD008,STORE036,91,314,90,315,0
2026-03-30,PROD009,STORE036,1246,0,435,811,0
2026-03-30,PROD010,STORE036,412,0,238,174,0
2026-03-30,PROD011,STORE036,155,563,170,548,0
2026-03-30,PROD012,STORE036,383,1458,384,1457,0
2026-03-30,PROD013,STORE036,119,413,142,390,0
2026-03-30,PROD014,STORE036,493,0,163,330,0
2026-03-30,PROD015,STORE036,368,0,143,225,0
2026-03-30,PROD016,STORE036,146,448,119,475,0
2026-03-30,PROD017,STORE036,438,0,150,288,0
2026-03-30,PROD018,STORE036,866,0,419,447,0
2026-03-30,PROD019,STORE036,140,741,178,703,0
2026-03-30,PROD020,STORE036,336,0,149,187,0
2026-03-30,PROD001,STORE037,72,0,27,45,0
2026-03-30,PROD002,STORE037,22,83,33,72,0
2026-03-30,PROD003,STORE037,154,0,64,90,0
2026-03-30,PROD004,STORE037,67,0,19,48,0
2026-03-30,PROD005,STORE037,20,53,15,58,0
2026-03-30,PROD006,STORE037,15,36,11,40,0
2026-03-30,PROD007,STORE037,19,67,17,69,0
2026-03-30,PROD008,STORE037,27,0,13,14,0
2026-03-30,PROD009,STORE037,90,264,65,289,0
2026-03-30,PROD010,STORE037,54,0,26,28,0
2026-03-30,PROD011,STORE037,112,0,28,84,0
2026-03-30,PROD012,STORE037,49,132,39,142,0
2026-03-30,PROD013,STORE037,26,82,23,85,0
2026-03-30,PROD014,STORE037,54,0,20,34,0
2026-03-30,PROD015,STORE037,8,48,13,43,0
2026-03-30,PROD016,STORE037,45,0,13,32,0
2026-03-30,PROD017,STORE037,26,92,22,96,0
2026-03-30,PROD018,STORE037,68,0,26,42,0
2026-03-30,PROD019,STORE037,86,0,40,46,0
2026-03-30,PROD020,STORE037,54,0,19,35,0
2026-03-30,PROD001,STORE038,75,0,30,45,0
2026-03-30,PROD002,STORE038,94,0,62,32,0
2026-03-30,PROD003,STORE038,120,0,38,82,0
2026-03-30,PROD004,STORE038,30,86,26,90,0
2026-03-30,PROD005,STORE038,18,0,11,7,0
2026-03-30,PROD006,STORE038,27,0,14,13,0
2026-03-30,PROD007,STORE038,51,0,24,27,0
2026-03-30,PROD008,STORE038,29,0,9,20,0
2026-03-30,PROD009,STORE038,78,0,53,25,0
2026-03-30,PROD010,STORE038,78,0,41,37,0
2026-03-30,PROD011,STORE038,51,0,38,13,0
2026-03-30,PROD012,STORE038,162,0,52,110,0
2026-03-30,PROD013,STORE038,20,62,15,67,0
2026-03-30,PROD014,STORE038,47,0,18,29,0
2026-03-30,PROD015,STORE038,32,0,16,16,0
2026-03-30,PROD016,STORE038,29,0,12,17,0
2026-03-30,PROD017,STORE038,28,79,23,84,0
2026-03-30,PROD018,STORE038,65,0,21,44,0
2026-03-30,PROD019,STORE038,69,0,29,40,0
2026-03-30,PROD020,STORE038,9,61,16,54,0
2026-03-30,PROD001,STORE039,27,99,24,102,0
2026-03-30,PROD002,STORE039,49,0,31,18,0
2026-03-30,PROD003,STORE039,67,0,40,27,0
2026-03-30,PROD004,STORE039,23,72,22,73,0
2026-03-30,PROD005,STORE039,29,0,10,19,0
2026-03-30,PROD006,STORE039,48,0,15,33,0
2026-03-30,PROD007,STORE039,64,0,17,47,0
2026-03-30,PROD008,STORE039,7,47,12,42,0
2026-03-30,PROD009,STORE039,46,214,65,195,0
2026-03-30,PROD010,STORE039,67,0,30,37,0
2026-03-30,PROD011,STORE039,91,0,24,67,0
2026-03-30,PROD012,STORE039,112,0,53,59,0
2026-03-30,PROD013,STORE039,47,0,20,27,0
2026-03-30,PROD014,STORE039,30,75,21,84,0
2026-03-30,PROD015,STORE039,59,0,17,42,0
2026-03-30,PROD016,STORE039,47,0,14,33,0
2026-03-30,PROD017,STORE039,46,0,23,23,0
2026-03-30,PROD018,STORE039,30,96,27,99,0
2026-03-30,PROD019,STORE039,44,0,26,18,0
2026-03-30,PROD020,STORE039,48,0,21,27,0
2026-03-30,PROD001,STORE040,240,983,240,983,0
2026-03-30,PROD002,STORE040,354,0,203,151,0
2026-03-30,PROD003,STORE040,424,1250,337,1337,0
2026-03-30,PROD004,STORE040,590,0,194,396,0
2026-03-30,PROD005,STORE040,201,0,84,117,0
2026-03-30,PROD006,STORE040,188,0,173,15,0
2026-03-30,PROD007,STORE040,233,591,158,666,0
2026-03-30,PROD008,STORE040,191,0,96,95,0
2026-03-30,PROD009,STORE040,1088,0,346,742,0
2026-03-30,PROD010,STORE040,314,832,223,923,0
2026-03-30,PROD011,STORE040,195,625,175,645,0
2026-03-30,PROD012,STORE040,575,0,307,268,0
2026-03-30,PROD013,STORE040,414,0,159,255,0
2026-03-30,PROD014,STORE040,196,0,123,73,0
2026-03-30,PROD015,STORE040,345,0,141,204,0
2026-03-30,PROD016,STORE040,140,343,114,369,0
2026-03-30,PROD017,STORE040,184,537,138,583,0
2026-03-30,PROD018,STORE040,492,0,238,254,0
2026-03-30,PROD019,STORE040,512,0,236,276,0
2026-03-30,PROD020,STORE040,243,0,149,94,0
2026-04-06,PROD001,STORE001,89,0,24,65,0
2026-04-06,PROD002,STORE001,53,0,30,23,0
2026-04-06,PROD003,STORE001,111,0,77,34,0
2026-04-06,PROD004,STORE001,40,87,29,98,0
2026-04-06,PROD005,STORE001,17,45,15,47,0
2026-04-06,PROD006,STORE001,14,57,15,56,0
2026-04-06,PROD007,STORE001,33,0,14,19,0
2026-04-06,PROD008,STORE001,13,44,13,44,0
2026-04-06,PROD009,STORE001,57,266,69,254,0
2026-04-06,PROD010,STORE001,38,109,33,114,0
2026-04-06,PROD011,STORE001,50,0,23,27,0
2026-04-06,PROD012,STORE001,95,0,40,55,0
2026-04-06,PROD013,STORE001,56,0,17,39,0
2026-04-06,PROD014,STORE001,84,0,22,62,0
2026-04-06,PROD015,STORE001,27,70,19,78,0
2026-04-06,PROD016,STORE001,25,59,18,66,0
2026-04-06,PROD017,STORE001,101,0,26,75,0
2026-04-06,PROD018,STORE001,51,0,43,8,0
2026-04-06,PROD019,STORE001,54,0,23,31,0
2026-04-06,PROD020,STORE001,63,0,17,46,0
2026-04-06,PROD001,STORE002,401,0,249,152,0
2026-04-06,PROD002,STORE002,268,0,131,137,0
2026-04-06,PROD003,STORE002,478,0,149,329,0
2026-04-06,PROD004,STORE002,74,260,82,252,0
2026-04-06,PROD005,STORE002,0,190,53,137,0
2026-04-06,PROD006,STORE002,125,0,46,79,0
2026-04-06,PROD007,STORE002,209,0,90,119,0
2026-04-06,PROD008,STORE002,225,0,51,174,0
2026-04-06,PROD009,STORE002,214,1031,270,975,0
2026-04-06,PROD010,STORE002,501,0,125,376,0
2026-04-06,PROD011,STORE002,64,270,92,242,0
2026-04-06,PROD012,STORE002,565,0,180,385,0
2026-04-06,PROD013,STORE002,82,359,87,354,0
2026-04-06,PROD014,STORE002,191,0,66,125,0
2026-04-06,PROD015,STORE002,76,254,65,265,0
2026-04-06,PROD016,STORE002,172,0,70,102,0
2026-04-06,PROD017,STORE002,122,371,112,381,0
2026-04-06,PROD018,STORE002,185,507,120,572,0
2026-04-06,PROD019,STORE002,496,0,138,358,0
2026-04-06,PROD020,STORE002,148,0,131,17,0
2026-04-06,PROD001,STORE003,43,260,75,228,0
2026-04-06,PROD002,STORE003,81,270,75,276,0
2026-04-06,PROD003,STORE003,87,320,93,314,0
2026-04-06,PROD004,STORE003,132,0,50,82,0
2026-04-06,PROD005,STORE003,92,0,35,57,0
2026-04-06,PROD006,STORE003,31,114,34,111,0
2026-04-06,PROD007,STORE003,157,0,42,115,0
2026-04-06,PROD008,STORE003,13,81,21,73,0
2026-04-06,PROD009,STORE003,196,0,119,77,0
2026-04-06,PROD010,STORE003,248,0,76,172,0
2026-04-06,PROD011,STORE003,70,195,68,197,0
2026-04-06,PROD012,STORE003,90,332,80,342,0
2026-04-06,PROD013,STORE003,151,0,80,71,0
2026-04-06,PROD014,STORE003,30,142,40,132,0
2026-04-06,PROD015,STORE003,80,0,33,47,0
2026-04-06,PROD016,STORE003,83,0,29,54,0
2026-04-06,PROD017,STORE003,66,159,50,175,0
2026-04-06,PROD018,STORE003,63,251,64,250,0
2026-04-06,PROD019,STORE003,112,0,66,46,0
2026-04-06,PROD020,STORE003,31,159,42,148,0
2026-04-06,PROD001,STORE004,266,0,72,194,0
2026-04-06,PROD002,STORE004,33,296,78,251,0
2026-04-06,PROD003,STORE004,278,0,117,161,0
2026-04-06,PROD004,STORE004,255,0,54,201,0
2026-04-06,PROD005,STORE004,76,0,30,46,0
2026-04-06,PROD006,STORE004,31,114,35,110,0
2026-04-06,PROD007,STORE004,63,161,41,183,0
2026-04-06,PROD008,STORE004,17,81,25,73,0
2026-04-06,PROD009,STORE004,522,0,158,364,0
2026-04-06,PROD010,STORE004,208,0,69,139,0
2026-04-06,PROD011,STORE004,134,0,64,70,0
2026-04-06,PROD012,STORE004,150,468,118,500,0
2026-04-06,PROD013,STORE004,30,131,39,122,0
2026-04-06,PROD014,STORE004,48,158,46,160,0
2026-04-06,PROD015,STORE004,7,156,39,124,0
